Date,Channel,Data Source,Campaign Name,Spend,Impressions,Clicks,Video Views,Conversions
11/15/2025,Paid Search,Amazon ads,Eco-Forward Initiative,4048.22,12363,4637,0,110
11/15/2025,Organic,Google organic,Eco-Forward Initiative,0,5803,1728,0,72
11/16/2025,Organic,Direct Traffic,Elite Rewards Program,0,8150,817,0,130
11/16/2025,Paid Social,Facebook ads,Elite Rewards Program,2474.66,56439,1196,15825,72
11/16/2025,Programmatic,StackAdapt,Win-Back Outreach,3286.22,649008,248,10110,14
11/16/2025,Organic,Google organic,Win-Back Outreach,0,13220,947,0,127
11/16/2025,Paid Social,Linkedin ads,Back to Basics,3053.59,117585,1849,17498,32
11/16/2025,Programmatic,Google Display & Video 360,Back to Basics,1110.49,624974,431,46119,7
11/16/2025,Paid Search,Google ads,Global Reach Outreach,1278.46,43195,2350,0,64
11/16/2025,Paid Search,Amazon ads,Eco-Forward Initiative,3081.81,32616,4177,0,126
11/16/2025,Organic,Google organic,Eco-Forward Initiative,0,6121,1486,0,45
11/16/2025,Paid Social,Facebook ads,Spark Frenzy,2582.45,142916,1288,5658,75
11/16/2025,Organic,Direct Traffic,Spark Frenzy,0,11391,1612,0,97
11/16/2025,Programmatic,Google Display & Video 360,Wonderland Drive,3382.04,340680,586,29817,12
11/16/2025,Paid Search,Amazon ads,Wonderland Drive,3742.49,49045,1613,0,72
11/17/2025,Paid Social,Facebook ads,Elite Rewards Program,4503.13,79611,2464,25242,76
11/17/2025,Programmatic,Google Display & Video 360,Wonderland Drive,2061.18,201717,469,46442,14
11/17/2025,Paid Search,Amazon ads,Loyalty First,4721.81,14539,2369,0,159
11/17/2025,Paid Social,Facebook ads,Loyalty First,3379.99,55161,778,26766,80
11/17/2025,Paid Social,Facebook ads,Spark Frenzy,4664.11,57759,789,17636,67
11/17/2025,Organic,Direct Traffic,Spark Frenzy,0,11526,855,0,31
11/17/2025,Paid Search,Google ads,Global Reach Outreach,2710.83,40502,3093,0,70
11/17/2025,Programmatic,StackAdapt,Global Reach Outreach,1376.48,462600,282,41329,7
11/17/2025,Paid Social,Linkedin ads,Back to Basics,1709.78,94508,532,17285,88
11/17/2025,Organic,Google organic,Win-Back Outreach,0,19541,1027,0,126
11/18/2025,Paid Search,Google ads,Global Reach Outreach,1788.8,49028,4058,0,136
11/18/2025,Programmatic,StackAdapt,Global Reach Outreach,2967.48,660025,760,21495,14
11/18/2025,Paid Social,Facebook ads,Elite Rewards Program,1351.03,137421,1631,28066,59
11/18/2025,Programmatic,StackAdapt,Win-Back Outreach,2516.91,569412,376,16043,14
11/18/2025,Programmatic,Google Display & Video 360,Wonderland Drive,3518.54,319774,332,28909,11
11/18/2025,Paid Social,Linkedin ads,Back to Basics,2013.01,119297,1516,7435,84
11/18/2025,Programmatic,Google Display & Video 360,Back to Basics,3069.3,539991,208,33659,17
11/18/2025,Paid Search,Amazon ads,Loyalty First,2747.84,17364,4255,0,157
11/18/2025,Paid Social,Facebook ads,Spark Frenzy,1918.15,102942,1767,10118,59
11/18/2025,Organic,Direct Traffic,Spark Frenzy,0,18622,1261,0,49
11/19/2025,Paid Social,Linkedin ads,Back to Basics,4490.26,121203,1244,29734,64
11/19/2025,Programmatic,Google Display & Video 360,Back to Basics,1273.42,531596,767,46271,5
11/19/2025,Paid Search,Amazon ads,Loyalty First,3326.42,26655,4930,0,117
11/19/2025,Paid Social,Facebook ads,Loyalty First,2281.17,135622,1530,5964,64
11/19/2025,Paid Search,Amazon ads,Wonderland Drive,2141.99,46731,4098,0,184
11/19/2025,Organic,Direct Traffic,Spark Frenzy,0,11248,1078,0,109
11/19/2025,Organic,Direct Traffic,Elite Rewards Program,0,11894,698,0,46
11/19/2025,Paid Social,Facebook ads,Elite Rewards Program,3163.03,126241,975,8105,83
11/19/2025,Paid Search,Google ads,Global Reach Outreach,4908.77,47423,4617,0,102
11/19/2025,Programmatic,StackAdapt,Global Reach Outreach,4897.52,372454,516,48966,9
11/19/2025,Programmatic,StackAdapt,Win-Back Outreach,4531.28,597659,327,29423,12
11/19/2025,Organic,Google organic,Win-Back Outreach,0,12678,1454,0,66
11/20/2025,Paid Search,Amazon ads,Loyalty First,4890.26,34504,3646,0,60
11/20/2025,Paid Social,Facebook ads,Loyalty First,4997.86,125757,1399,5449,69
11/20/2025,Paid Social,Facebook ads,Spark Frenzy,4917.82,72433,2400,24432,25
11/20/2025,Organic,Direct Traffic,Spark Frenzy,0,19977,941,0,115
11/20/2025,Programmatic,StackAdapt,Win-Back Outreach,2369.37,571569,362,38816,9
11/20/2025,Organic,Google organic,Win-Back Outreach,0,6970,1001,0,81
11/20/2025,Paid Search,Google ads,Global Reach Outreach,3989.48,48361,2755,0,61
11/20/2025,Programmatic,StackAdapt,Global Reach Outreach,1031.35,628970,348,21177,20
11/20/2025,Paid Search,Amazon ads,Wonderland Drive,1328.42,25052,3829,0,58
11/20/2025,Paid Search,Amazon ads,Eco-Forward Initiative,2189.14,28728,2277,0,128
11/20/2025,Paid Social,Linkedin ads,Back to Basics,3204.47,81235,2374,23426,47
11/20/2025,Programmatic,Google Display & Video 360,Back to Basics,3091.44,659810,355,10887,6
11/20/2025,Paid Social,Facebook ads,Elite Rewards Program,3932.8,133750,1259,14145,49
11/21/2025,Paid Social,Facebook ads,Loyalty First,2932.06,78237,2472,12683,67
11/21/2025,Paid Social,Linkedin ads,Back to Basics,4709.56,99251,600,14516,41
11/21/2025,Programmatic,Google Display & Video 360,Back to Basics,1876.74,295725,365,28190,13
11/21/2025,Paid Social,Facebook ads,Spark Frenzy,2671.36,82990,1121,6225,63
11/21/2025,Organic,Direct Traffic,Spark Frenzy,0,19787,1758,0,54
11/21/2025,Programmatic,StackAdapt,Win-Back Outreach,4692.13,788907,656,23953,15
11/21/2025,Paid Search,Google ads,Global Reach Outreach,3877.16,49652,1232,0,156
11/21/2025,Programmatic,StackAdapt,Global Reach Outreach,1648.54,787141,280,16512,19
11/21/2025,Paid Search,Amazon ads,Eco-Forward Initiative,1901.32,43957,2889,0,134
11/21/2025,Organic,Direct Traffic,Elite Rewards Program,0,10223,781,0,106
11/21/2025,Paid Social,Facebook ads,Elite Rewards Program,3789.89,59388,1623,26012,65
11/21/2025,Programmatic,Google Display & Video 360,Wonderland Drive,2855.26,615021,587,42659,20
11/21/2025,Paid Search,Amazon ads,Wonderland Drive,4877.39,32381,3413,0,94
11/22/2025,Paid Search,Amazon ads,Loyalty First,2593.32,22015,4521,0,79
11/22/2025,Paid Social,Facebook ads,Loyalty First,3291.95,145484,1510,21210,79
11/22/2025,Paid Social,Linkedin ads,Back to Basics,2983.15,108592,1696,18294,31
11/22/2025,Programmatic,Google Display & Video 360,Back to Basics,1426.81,715554,768,43043,15
11/22/2025,Programmatic,Google Display & Video 360,Wonderland Drive,1388.75,432513,406,11970,6
11/22/2025,Paid Search,Amazon ads,Wonderland Drive,2021.82,34330,2661,0,82
11/22/2025,Paid Social,Facebook ads,Spark Frenzy,2386.37,70105,777,18552,61
11/22/2025,Organic,Direct Traffic,Spark Frenzy,0,11138,1896,0,130
11/22/2025,Paid Search,Google ads,Global Reach Outreach,2685.1,17473,4333,0,75
11/22/2025,Programmatic,StackAdapt,Global Reach Outreach,3763.73,448780,440,14274,15
11/22/2025,Organic,Direct Traffic,Elite Rewards Program,0,12858,1858,0,55
11/22/2025,Paid Social,Facebook ads,Elite Rewards Program,3826.92,100883,903,9761,40
11/22/2025,Paid Search,Amazon ads,Eco-Forward Initiative,3767.41,41809,3192,0,73
11/22/2025,Programmatic,StackAdapt,Win-Back Outreach,4967.7,492331,772,45905,12
11/23/2025,Paid Search,Amazon ads,Eco-Forward Initiative,2922.06,13802,2593,0,185
11/23/2025,Organic,Google organic,Eco-Forward Initiative,0,16437,1323,0,95
11/23/2025,Programmatic,Google Display & Video 360,Wonderland Drive,4407.47,778704,508,25531,15
11/23/2025,Paid Search,Amazon ads,Wonderland Drive,2039.97,36280,2175,0,192
11/23/2025,Paid Social,Linkedin ads,Back to Basics,2334.91,129690,1794,28794,58
11/23/2025,Programmatic,Google Display & Video 360,Back to Basics,2008.12,295629,580,21403,17
11/23/2025,Paid Social,Facebook ads,Spark Frenzy,3112.56,121086,2030,5295,64
11/23/2025,Organic,Direct Traffic,Spark Frenzy,0,16060,1569,0,58
11/23/2025,Programmatic,StackAdapt,Global Reach Outreach,4258.46,721795,435,49519,20
11/23/2025,Organic,Direct Traffic,Elite Rewards Program,0,15080,1648,0,119
11/23/2025,Paid Social,Facebook ads,Elite Rewards Program,1101.02,78342,2105,24884,71
11/24/2025,Programmatic,Google Display & Video 360,Wonderland Drive,1239.91,336353,708,16600,13
11/24/2025,Paid Search,Amazon ads,Eco-Forward Initiative,4967.51,27330,4266,0,178
11/24/2025,Organic,Google organic,Eco-Forward Initiative,0,9350,1095,0,77
11/24/2025,Paid Search,Amazon ads,Loyalty First,3791.2,41859,2814,0,190
11/24/2025,Organic,Direct Traffic,Elite Rewards Program,0,15341,1296,0,38
11/24/2025,Organic,Google organic,Win-Back Outreach,0,17250,885,0,146
11/24/2025,Organic,Direct Traffic,Spark Frenzy,0,11456,1708,0,41
11/25/2025,Programmatic,StackAdapt,Global Reach Outreach,3309.05,243428,395,31283,8
11/25/2025,Paid Social,Linkedin ads,Back to Basics,3551.99,126424,1536,17232,91
11/25/2025,Programmatic,Google Display & Video 360,Back to Basics,3712.62,371438,437,29068,8
11/25/2025,Paid Social,Facebook ads,Spark Frenzy,1130.46,65501,1785,21032,31
11/25/2025,Organic,Direct Traffic,Spark Frenzy,0,16275,966,0,68
11/25/2025,Paid Search,Amazon ads,Loyalty First,1954.98,26814,1622,0,86
11/25/2025,Paid Social,Facebook ads,Loyalty First,2771.56,103796,2156,16264,83
11/25/2025,Organic,Google organic,Win-Back Outreach,0,7754,832,0,51
11/25/2025,Programmatic,Google Display & Video 360,Wonderland Drive,2706.92,200440,476,24614,8
11/25/2025,Paid Search,Amazon ads,Wonderland Drive,2581.28,40058,4001,0,178
11/25/2025,Paid Social,Facebook ads,Elite Rewards Program,4215.36,94650,1231,5453,61
11/25/2025,Paid Search,Amazon ads,Eco-Forward Initiative,3827.29,28366,4497,0,125
11/25/2025,Organic,Google organic,Eco-Forward Initiative,0,5177,522,0,143
11/26/2025,Paid Social,Linkedin ads,Back to Basics,2547.99,62927,1865,17107,38
11/26/2025,Programmatic,Google Display & Video 360,Back to Basics,1343.81,432739,736,15162,10
11/26/2025,Programmatic,StackAdapt,Win-Back Outreach,2682.45,328912,455,12880,15
11/26/2025,Paid Social,Facebook ads,Loyalty First,4436.44,137670,1630,18144,36
11/26/2025,Paid Search,Google ads,Global Reach Outreach,2579.35,23023,3568,0,96
11/26/2025,Programmatic,StackAdapt,Global Reach Outreach,3995.7,393656,525,43443,13
11/26/2025,Paid Social,Facebook ads,Spark Frenzy,4355.11,110267,531,26007,39
11/26/2025,Organic,Direct Traffic,Spark Frenzy,0,14028,1562,0,63
11/26/2025,Paid Search,Amazon ads,Eco-Forward Initiative,4661.05,10423,2607,0,121
11/26/2025,Organic,Google organic,Eco-Forward Initiative,0,16213,1279,0,95
11/27/2025,Paid Search,Amazon ads,Eco-Forward Initiative,3074.67,10429,1569,0,119
11/27/2025,Organic,Google organic,Eco-Forward Initiative,0,16218,1170,0,118
11/27/2025,Paid Search,Amazon ads,Loyalty First,1435.54,24717,1521,0,102
11/27/2025,Paid Social,Facebook ads,Loyalty First,4258.58,55180,1685,6461,48
11/27/2025,Paid Search,Google ads,Global Reach Outreach,1009.72,38694,1354,0,200
11/27/2025,Paid Social,Linkedin ads,Back to Basics,2958.11,146364,654,13922,40
11/27/2025,Programmatic,StackAdapt,Win-Back Outreach,1419.11,774609,632,17196,18
11/27/2025,Organic,Google organic,Win-Back Outreach,0,13047,1924,0,48
11/28/2025,Programmatic,Google Display & Video 360,Wonderland Drive,2149.14,416122,345,34669,19
11/28/2025,Paid Search,Amazon ads,Loyalty First,1098.42,22026,1711,0,143
11/28/2025,Paid Social,Facebook ads,Loyalty First,1931.45,67913,1189,18852,30
11/28/2025,Organic,Direct Traffic,Elite Rewards Program,0,10198,976,0,34
11/28/2025,Paid Social,Facebook ads,Elite Rewards Program,1966.83,100863,1190,28288,41
11/28/2025,Paid Social,Facebook ads,Spark Frenzy,3395.53,66309,1159,26517,97
11/28/2025,Organic,Direct Traffic,Spark Frenzy,0,15523,1943,0,42
11/28/2025,Paid Search,Google ads,Global Reach Outreach,3238.32,42290,1052,0,171
11/28/2025,Programmatic,StackAdapt,Global Reach Outreach,2620.76,561418,552,19687,16
11/28/2025,Programmatic,StackAdapt,Win-Back Outreach,1361.68,336216,701,32500,6
11/28/2025,Organic,Google organic,Win-Back Outreach,0,11961,1060,0,57
11/29/2025,Paid Search,Amazon ads,Loyalty First,1967.89,48340,2830,0,167
11/29/2025,Paid Social,Facebook ads,Loyalty First,1595.35,73651,1330,10704,68
11/29/2025,Paid Search,Google ads,Global Reach Outreach,4942.04,29338,1526,0,152
11/29/2025,Programmatic,StackAdapt,Global Reach Outreach,1527.34,268263,521,40701,18
11/29/2025,Programmatic,StackAdapt,Win-Back Outreach,4070.04,448389,216,21268,13
11/29/2025,Organic,Google organic,Win-Back Outreach,0,10442,1410,0,70
11/29/2025,Programmatic,Google Display & Video 360,Back to Basics,4625.11,696857,215,24183,6
11/29/2025,Organic,Direct Traffic,Elite Rewards Program,0,10538,1599,0,79
11/29/2025,Paid Social,Facebook ads,Elite Rewards Program,2904.92,109092,844,25904,36
11/29/2025,Organic,Google organic,Eco-Forward Initiative,0,9412,1806,0,138
11/29/2025,Programmatic,Google Display & Video 360,Wonderland Drive,4596.97,513640,359,39720,12
11/29/2025,Paid Search,Amazon ads,Wonderland Drive,1745,21981,1598,0,114
11/29/2025,Paid Social,Facebook ads,Spark Frenzy,2274.72,109356,1240,29547,100
11/29/2025,Organic,Direct Traffic,Spark Frenzy,0,15185,1629,0,95
11/30/2025,Organic,Direct Traffic,Spark Frenzy,0,18582,802,0,72
11/30/2025,Organic,Direct Traffic,Elite Rewards Program,0,15838,1225,0,58
11/30/2025,Paid Social,Facebook ads,Elite Rewards Program,3971.79,101141,1990,9435,21
11/30/2025,Programmatic,StackAdapt,Win-Back Outreach,2291.52,353501,539,41056,6
11/30/2025,Organic,Google organic,Win-Back Outreach,0,8876,809,0,37
11/30/2025,Paid Search,Google ads,Global Reach Outreach,3447.89,47502,2337,0,110
11/30/2025,Programmatic,StackAdapt,Global Reach Outreach,2692.73,221630,478,23259,10
11/30/2025,Paid Search,Amazon ads,Wonderland Drive,4743.48,35928,2268,0,68
11/30/2025,Paid Social,Linkedin ads,Back to Basics,3631.68,68142,1869,8719,43
11/30/2025,Programmatic,Google Display & Video 360,Back to Basics,4969.64,224676,369,44483,20
11/30/2025,Paid Search,Amazon ads,Eco-Forward Initiative,1877.91,34702,3137,0,75
11/30/2025,Paid Search,Amazon ads,Loyalty First,3413.47,29722,1315,0,51
11/30/2025,Paid Social,Facebook ads,Loyalty First,2729.61,95951,1624,6189,80
12/01/2025,Paid Search,Amazon ads,Loyalty First,1407.95,42315,4110,0,160
12/01/2025,Paid Social,Facebook ads,Loyalty First,4503.51,98976,2323,10199,91
12/01/2025,Paid Social,Facebook ads,Spark Frenzy,4444.75,108701,747,21633,95
12/01/2025,Organic,Direct Traffic,Spark Frenzy,0,7730,1593,0,64
12/01/2025,Programmatic,Google Display & Video 360,Wonderland Drive,3251.37,696663,729,21206,18
12/01/2025,Paid Search,Amazon ads,Wonderland Drive,3684.12,34369,4247,0,190
12/01/2025,Paid Search,Google ads,Global Reach Outreach,2430.71,27268,4388,0,107
12/01/2025,Programmatic,StackAdapt,Global Reach Outreach,4774.95,599871,767,25587,15
12/01/2025,Programmatic,StackAdapt,Win-Back Outreach,2340.76,630792,672,22699,9
12/01/2025,Organic,Google organic,Win-Back Outreach,0,10183,1788,0,44
12/01/2025,Paid Search,Amazon ads,Eco-Forward Initiative,2245.1,34721,1537,0,131
12/01/2025,Organic,Google organic,Eco-Forward Initiative,0,7782,1207,0,150
12/01/2025,Organic,Direct Traffic,Elite Rewards Program,0,14746,513,0,76
12/01/2025,Paid Social,Facebook ads,Elite Rewards Program,1788.89,137689,2471,26672,66
12/01/2025,Paid Social,Linkedin ads,Back to Basics,3767.53,77217,2311,21484,38
12/01/2025,Programmatic,Google Display & Video 360,Back to Basics,4408.96,716875,520,37230,13
12/02/2025,Paid Social,Linkedin ads,Back to Basics,1053.8,66891,2102,12107,48
12/02/2025,Programmatic,Google Display & Video 360,Back to Basics,3021.01,744690,784,23778,5
12/02/2025,Paid Search,Google ads,Global Reach Outreach,3298.04,31142,1366,0,156
12/02/2025,Programmatic,StackAdapt,Global Reach Outreach,4947.06,747718,322,30132,12
12/02/2025,Programmatic,Google Display & Video 360,Wonderland Drive,3609.86,716915,681,24101,16
12/02/2025,Paid Search,Amazon ads,Wonderland Drive,3891.48,12400,4270,0,86
12/02/2025,Organic,Direct Traffic,Elite Rewards Program,0,14473,1035,0,129
12/02/2025,Paid Search,Amazon ads,Eco-Forward Initiative,3184.59,26492,2234,0,131
12/02/2025,Organic,Google organic,Eco-Forward Initiative,0,18897,1399,0,113
12/02/2025,Programmatic,StackAdapt,Win-Back Outreach,4617.62,669642,414,17962,13
12/02/2025,Organic,Google organic,Win-Back Outreach,0,7816,1564,0,51
12/02/2025,Paid Search,Amazon ads,Loyalty First,4409.99,42520,2862,0,153
12/02/2025,Paid Social,Facebook ads,Spark Frenzy,1341.3,84112,1192,19184,40
12/03/2025,Programmatic,StackAdapt,Win-Back Outreach,1547.76,463013,467,15872,6
12/03/2025,Organic,Google organic,Win-Back Outreach,0,6951,1980,0,96
12/03/2025,Paid Social,Facebook ads,Spark Frenzy,2165.18,50675,1982,11230,88
12/03/2025,Organic,Direct Traffic,Spark Frenzy,0,14031,1506,0,112
12/03/2025,Paid Social,Linkedin ads,Back to Basics,2684.28,100064,1664,27295,27
12/03/2025,Programmatic,Google Display & Video 360,Back to Basics,1078.54,565306,620,37452,12
12/03/2025,Paid Search,Amazon ads,Wonderland Drive,1787.95,43017,2984,0,137
12/03/2025,Organic,Direct Traffic,Elite Rewards Program,0,8646,698,0,97
12/03/2025,Paid Social,Facebook ads,Elite Rewards Program,3569.69,73732,2240,9961,46
12/04/2025,Paid Search,Amazon ads,Loyalty First,3788.25,45373,3960,0,184
12/04/2025,Paid Social,Facebook ads,Loyalty First,4354.11,63871,1436,27052,53
12/04/2025,Programmatic,Google Display & Video 360,Wonderland Drive,3334.23,561459,286,18162,12
12/04/2025,Paid Search,Amazon ads,Wonderland Drive,2083.06,23832,2915,0,74
12/04/2025,Paid Search,Google ads,Global Reach Outreach,4471.92,28638,3805,0,126
12/04/2025,Programmatic,StackAdapt,Global Reach Outreach,4545.89,532269,608,31490,18
12/04/2025,Paid Social,Facebook ads,Spark Frenzy,2079.98,77680,1940,6069,77
12/04/2025,Organic,Direct Traffic,Spark Frenzy,0,15677,1337,0,137
12/04/2025,Paid Social,Linkedin ads,Back to Basics,1862.62,75063,986,9223,76
12/04/2025,Programmatic,Google Display & Video 360,Back to Basics,3460.57,349086,273,16534,16
12/04/2025,Paid Social,Facebook ads,Elite Rewards Program,4063.85,116878,1323,11790,62
12/04/2025,Organic,Google organic,Win-Back Outreach,0,6350,596,0,40
12/04/2025,Organic,Google organic,Eco-Forward Initiative,0,5608,841,0,46
12/05/2025,Organic,Direct Traffic,Spark Frenzy,0,10247,1869,0,131
12/05/2025,Paid Search,Amazon ads,Eco-Forward Initiative,2822.06,34856,4123,0,185
12/05/2025,Organic,Google organic,Eco-Forward Initiative,0,6289,603,0,41
12/05/2025,Paid Social,Facebook ads,Loyalty First,3852.4,94515,579,6758,88
12/05/2025,Paid Search,Google ads,Global Reach Outreach,1399.69,22423,4168,0,169
12/05/2025,Programmatic,StackAdapt,Global Reach Outreach,1716.82,392734,561,45853,6
12/05/2025,Programmatic,Google Display & Video 360,Wonderland Drive,2592.7,663515,339,46996,10
12/05/2025,Paid Search,Amazon ads,Wonderland Drive,2368.79,29714,3320,0,88
12/06/2025,Organic,Direct Traffic,Elite Rewards Program,0,8045,852,0,131
12/06/2025,Paid Social,Facebook ads,Elite Rewards Program,1798.81,75188,2500,5977,69
12/06/2025,Paid Social,Linkedin ads,Back to Basics,4244.56,62029,1969,20584,61
12/06/2025,Programmatic,Google Display & Video 360,Back to Basics,4428.21,587363,593,31186,14
12/06/2025,Programmatic,StackAdapt,Win-Back Outreach,1313,208591,275,28161,6
12/06/2025,Organic,Google organic,Win-Back Outreach,0,8158,749,0,119
12/06/2025,Paid Social,Facebook ads,Spark Frenzy,1998.66,120846,2342,28617,72
12/06/2025,Organic,Direct Traffic,Spark Frenzy,0,19032,907,0,76
12/06/2025,Paid Search,Amazon ads,Loyalty First,2474.27,42647,1982,0,98
12/06/2025,Paid Social,Facebook ads,Loyalty First,1745.01,54541,2341,16905,48
12/06/2025,Programmatic,Google Display & Video 360,Wonderland Drive,4571.62,683279,669,40601,5
12/06/2025,Paid Search,Amazon ads,Eco-Forward Initiative,4962.67,48764,1518,0,200
12/06/2025,Organic,Google organic,Eco-Forward Initiative,0,9878,1352,0,79
12/06/2025,Paid Search,Google ads,Global Reach Outreach,4734.04,41886,1826,0,119
